coe1,coe2,coe3,coe4,coe5,coe6,coe7,coe8,coe9,coe10,coe11,coe12,coe13
-313.01312,93.12066,8.4668455,49.629562,10.592435,14.786583,11.962396,16.23149,22.82359,-5.9439754,-5.9532146,7.5883665,-0.41319072
-321.06546,91.820206,1.7286061,41.768166,8.994373,11.861448,10.456662,17.376865,26.475483,-2.632761,-2.994318,7.6079345,-0.8897372
-322.43118,101.66755,4.205698,45.951782,15.035284,12.3658495,15.794765,15.115934,30.270798,2.8998175,-3.1912136,15.230177,-1.7254335
-317.15137,117.57859,20.576174,53.166496,18.409832,10.446775,16.64615,11.724312,26.856445,-0.88003075,-13.392222,15.712226,0.05722475
-311.8456,117.03706,17.98392,52.37024,19.808836,11.981899,15.862187,7.358201,24.332037,-2.9931679,-12.536909,12.857992,0.6736844
-313.51382,109.398544,6.883374,49.98787,19.118011,16.23657,20.266287,8.18742,20.743607,0.22884738,-7.4597216,15.539158,0.7729112
-297.4929,119.19524,6.3950934,54.656105,24.128162,24.015635,21.04597,4.398819,14.074673,3.8309886,-4.0904493,9.994736,-7.2508445
-299.67908,120.395035,5.3190713,55.7694,21.939734,23.709797,21.926476,9.003914,21.593801,6.692683,-0.7943245,16.453398,-3.052055
-313.3965,115.84357,5.9903145,52.63526,17.26961,19.897724,25.110779,17.110535,29.520336,2.9695218,-6.150042,21.573593,5.9908524
-311.4211,119.085655,11.782946,60.654774,18.304005,16.313581,21.77398,17.8982,28.118126,-1.6314586,-6.8035736,19.310045,-0.29202604
-321.3026,114.78465,5.9654694,62.03686,23.683384,15.472447,18.333324,15.925926,28.537514,-1.8586829,-5.38271,18.763767,-0.7139751
-324.6884,103.1405,-5.1881204,51.52104,18.886559,14.917397,18.575392,12.906771,29.47919,2.92062,-2.8588352,16.997963,0.75042295
-253.91803,151.30896,1.3979459,32.207478,4.4125085,25.625092,13.622427,-0.1928513,12.441321,-7.2055492,-4.0754995,10.95146,-0.060860783
-224.57797,167.59271,2.4007468,28.440233,0.4469797,33.585976,10.694551,-0.52021456,13.376087,-7.4500427,-2.947684,10.916208,4.681691
-259.4147,156.2312,9.779936,41.526817,11.0816765,29.275572,15.3117,3.6769588,14.058844,-3.9587984,-0.77598274,17.240345,2.6131012
-248.88876,149.38144,4.089755,38.518486,6.9060106,27.741566,17.520962,13.112338,9.468171,-9.239861,-3.7526813,10.157919,0.9922154
-223.23833,155.58823,-2.2149904,31.56031,2.5271037,29.06746,17.737692,16.220697,15.7026005,-8.373394,-5.439015,8.412538,0.04405403
-249.71844,153.60724,5.1079416,41.088436,10.017748,25.164541,22.12383,11.758772,14.8510475,-7.3230257,-3.4262767,8.103488,-3.5891569
-274.8911,136.23288,6.2811003,55.257065,18.781406,15.414888,16.731426,9.186015,14.590656,-6.6503916,-0.062222272,9.592123,-5.9032583
-274.7861,135.80832,11.715212,61.666786,18.511051,11.67441,13.781943,7.3517866,17.85411,-6.616088,0.8666646,8.987196,-5.894747
-279.1859,137.86295,21.012136,63.30729,17.721193,11.989313,14.410684,6.9518766,17.565193,-3.9416757,5.87932,9.222208,-3.1365645
-291.1349,134.14378,24.440409,61.467346,14.897095,9.763764,19.25391,12.248584,18.961391,-11.28267,2.48821,9.435701,-0.062835306
-304.16397,127.0636,17.341434,54.329247,16.398014,10.349417,19.758953,11.715584,21.876637,-13.317623,-3.6469147,5.070582,-3.5805175
-286.95377,122.60324,6.9844546,48.589684,26.85748,25.252424,12.856638,13.513493,16.287127,-14.415136,-0.6118985,3.8747945,0.87901884
-261.5929,125.11235,2.5755205,51.83256,32.565254,33.55361,5.77949,12.857193,11.867323,-9.520584,5.394719,6.9143295,1.35856
-263.23056,135.56175,10.337763,53.352543,32.559414,37.617207,6.1768236,9.883862,11.56407,-8.764293,6.2260065,9.980443,-1.9093444
-298.40286,134.44093,13.670446,53.01786,28.943443,27.82896,16.401619,13.974097,21.216274,-3.8004153,6.149123,11.118692,-1.7907753
-320.47708,124.07748,7.912753,45.22096,23.684767,13.416369,18.70691,23.537815,29.770433,1.4842243,7.060573,8.423877,4.9630346
-316.69684,119.18251,4.624996,44.687595,23.341084,14.102776,13.318659,22.57327,21.889853,-5.173313,4.556629,10.392128,1.49172
-308.64014,105.90434,-1.1949157,47.970757,18.50647,15.973869,17.342999,17.91705,21.707485,1.9552646,2.287293,12.648288,4.143038
-279.42026,97.557755,-1.0111234,56.93203,5.521571,11.316502,21.116833,16.696686,18.34608,5.652541,7.674159,12.014931,8.1399555
-219.55089,94.56079,-16.286488,59.32359,1.7251844,8.932905,11.768177,5.8608093,10.537419,-0.42360377,14.064081,11.655975,5.6035132
-199.18965,81.50659,-35.814873,55.472847,-0.1718682,5.6958537,9.4760685,0.5305269,9.335595,2.738115,18.698572,9.466625,1.0461221
-204.6248,76.06526,-42.18306,52.280556,-1.3018949,3.3042202,12.169798,0.60472834,14.976288,3.4316254,17.189503,5.326845,3.90933
-220.54457,84.69202,-35.836906,52.507805,1.8398926,5.8731837,19.665546,4.2525983,12.494543,-5.795939,6.890671,-1.8534652,8.446863
-246.48433,92.27599,-25.483208,52.928497,9.293552,9.3206625,22.166557,8.548022,11.989624,-4.2592797,8.956179,0.18678957,11.82663
-294.83334,110.62802,9.322216,62.91764,20.279072,6.6837096,18.527073,12.402245,17.251942,-4.517123,3.0515413,-5.212476,-0.1407044
-308.8824,133.68835,32.039272,66.823425,24.15012,5.8254004,15.435046,9.77537,17.306229,-16.150116,-1.7607225,-1.5195265,-2.377065
-319.78305,130.61618,27.412785,59.11756,19.36951,4.987592,24.625214,12.669136,25.47034,-11.635107,-5.0529013,0.73994267,-4.169974
-337.57776,114.426994,8.670925,43.071087,16.5079,-2.7862356,27.076565,15.495534,31.364353,-2.7684226,1.7707042,10.835229,0.3502339
-340.43637,116.95953,13.670108,43.66059,14.978309,-1.4230932,23.1772,17.820694,33.644688,-4.781645,4.107507,11.259703,-3.57758
-341.993,117.17147,13.652018,44.366608,10.887093,2.0108504,20.991062,15.064899,32.100136,-2.9611964,5.284775,12.183577,-1.9913971
-341.43332,117.46202,10.743988,47.1938,14.5679655,6.6877956,20.108416,15.03113,34.221783,-2.287651,2.6819205,13.206799,-2.6986918
-295.9519,153.68607,10.331012,33.36328,4.412122,6.013522,19.27176,7.125766,22.997885,-8.907498,2.996757,16.319012,-1.0968453
-272.7023,165.826,5.788328,19.66535,-2.9444275,3.3532138,15.394363,-2.840776,18.13664,-12.128676,-0.030263245,12.037876,-3.0526597
-303.58887,139.7973,6.1724343,27.883286,2.9224687,2.2247775,14.394335,1.930639,19.097412,-12.457417,2.29234,13.108252,-5.4262643
-327.98193,116.88745,10.328867,44.17802,13.878773,9.0225,20.433474,8.718441,22.748089,-8.191222,2.302939,10.394222,-5.848584
-324.35834,125.57359,20.887047,51.928707,20.638397,11.601589,16.194168,6.794881,20.33284,-12.374552,-7.78196,4.212617,-9.427826
-327.7967,125.91534,19.422626,52.018936,20.366947,6.5207076,10.109869,4.3986545,22.980968,-9.981768,-4.9773507,5.2058005,-10.314063
-334.09375,117.724266,13.720963,48.51406,19.946783,5.9903455,13.811707,10.388979,31.34708,-2.8661685,8.8979225,9.475577,-7.383975
-298.91248,113.303925,-2.5413861,51.53601,22.193497,15.806238,15.421465,8.643243,26.015795,-4.0798264,4.2543483,2.9723804,-3.0420752
-262.37204,101.18393,-10.321192,55.685028,17.822826,17.086342,13.895197,14.614423,20.57391,-4.0880833,5.5895596,3.2812185,-0.13159701
-261.18863,84.715935,-5.030219,52.622818,15.616777,18.112793,13.081623,18.01971,21.281984,-4.011732,5.257457,3.4473503,-1.8999015
-275.21054,86.56918,0.033153057,46.183685,12.6569195,17.624413,11.230566,15.93829,23.527592,-3.626099,7.6670246,4.258601,-0.6694676
-284.6284,87.35646,-5.5108595,41.622284,9.906288,11.960964,11.755949,13.376465,21.308054,-0.07216555,11.045207,12.831133,3.8221765
-271.67883,73.293625,-26.249699,37.235607,6.10424,9.243218,8.78002,9.481947,18.117325,4.2692056,11.538006,10.488886,3.7936044
-262.18533,72.344696,-32.767128,39.371643,8.328935,10.258815,9.527289,8.21805,20.70147,8.689709,8.150065,7.313528,6.260862
-274.5586,75.15789,-25.197876,40.392113,15.548786,12.265211,13.654573,7.8357043,22.169542,13.296864,8.450579,10.064438,11.294533
-306.62042,85.07677,-14.660603,34.320015,16.55079,6.4006968,14.074088,5.3432217,18.42671,9.347162,6.538589,7.4250298,3.659627
-313.03238,86.67964,-9.594727,40.813347,16.506886,-6.692289,6.352084,5.481154,18.670265,5.2468705,0.19044799,0.15654776,-1.5153655
-315.2585,88.191605,-2.0564427,40.854527,12.249614,-12.725005,7.2614903,11.696171,19.554787,10.40699,4.595135,2.2095797,0.9543448
-319.582,85.150635,-6.921179,36.35015,5.229997,-16.335917,9.625484,11.365188,16.215672,7.5863204,1.8822665,2.7692056,-3.9150195
-317.05225,85.97796,-6.471835,38.107,9.855371,-16.835747,6.8272343,12.371792,16.756205,4.2438517,3.433087,3.5350988,-0.17483106
-305.93454,82.924545,-3.4909806,45.40605,13.666531,-12.334533,7.8031616,8.859999,14.515424,5.7818527,10.400628,5.4189324,5.8817987
-298.29095,80.58693,-5.9417048,44.308857,11.990179,-10.610493,11.397011,6.565204,12.576395,3.148804,8.799661,3.7122436,7.2685213
-304.98846,85.093735,-12.092235,36.002037,9.31595,-13.68285,8.7944355,6.5774837,12.043875,-3.0497835,5.6180353,3.1356454,6.9139986
-326.8057,90.208115,-16.555729,31.287937,13.285532,-20.393309,5.2146945,6.1501217,13.046595,-6.219283,11.595736,10.010904,5.7953525
-336.6361,94.21219,-23.30929,39.060986,14.999591,-18.877975,6.8092613,5.4120398,18.146336,-8.475601,19.957527,16.60224,6.7339334
-333.78333,97.176636,-30.909386,41.31243,8.744463,-19.488205,8.937191,7.947521,17.962673,-9.284163,16.363386,10.453911,4.8502254
-319.9499,96.09779,-30.947102,44.86873,9.599907,-10.962305,10.161066,5.645015,8.275319,-11.783082,18.371197,6.2209306,-0.18855363
-302.2114,92.44615,-34.724464,43.12052,8.63822,5.023569,11.740793,8.894506,6.449054,-4.7783384,20.573341,7.6688223,-6.3894596
-294.09354,91.34092,-25.603193,51.583336,4.3410945,2.271188,16.446005,13.62523,16.2053,-1.279926,16.629421,12.641104,-3.3860788
-281.66464,74.931816,-18.562603,67.5687,-3.6917863,-3.2261257,13.55522,12.893097,19.841076,-4.002712,20.192596,9.042321,5.75381
-285.9759,72.170746,-13.643011,66.51849,-5.8140135,-0.7715641,12.532179,8.525,18.209057,-9.585133,19.852959,1.9458305,2.4380379
-303.10303,75.766556,-14.109819,61.906593,-14.280569,2.372046,9.132167,3.740016,23.076164,-12.224443,28.225883,0.79568595,5.4848456
-308.37344,77.92229,-13.222455,57.353165,-22.23717,9.158704,8.63778,3.485907,30.078136,-14.829901,26.375126,2.303178,8.565092
-303.39838,84.39595,-6.244199,60.20317,-16.941254,13.042309,9.94248,7.5230007,24.497713,-19.339642,24.341074,0.757835,-2.05285
-299.6096,85.108406,3.1566823,64.49968,-13.420643,18.519573,11.901702,14.278723,26.977104,-12.446487,23.446028,4.097588,-5.072938
-307.92224,77.164894,3.8722806,62.274216,-14.796537,15.483441,14.888344,17.384207,30.700401,-5.593736,23.71394,6.523752,-0.66959447
-315.609,72.638306,1.7388296,57.404877,-18.91568,10.012751,12.131065,14.375011,28.75079,-0.9370141,28.560732,9.858658,1.8223424
-311.22806,74.379814,5.8847656,55.72155,-21.069534,10.054842,9.016873,10.083399,23.455473,-5.896713,28.64752,14.207033,5.785797
-308.62134,67.2077,7.459912,49.34088,-21.371178,6.6984954,9.873846,7.253398,20.70208,-4.9571457,26.11243,12.5369005,2.428742
-311.10583,61.032433,8.784063,43.404972,-23.19603,4.180246,5.229372,3.0163164,16.053062,-2.6494608,21.793152,9.540441,-0.26492608
-306.0637,62.6589,6.2969275,39.57499,-24.695782,-1.3955727,2.243802,6.5432425,12.46674,-3.9244502,15.987286,4.910125,4.191913
-297.94342,71.52399,7.3476543,36.56478,-16.513157,1.5222497,6.7689805,7.2222548,11.005299,-6.0497084,13.992514,9.579177,7.937021
-288.51837,69.696915,-4.9159746,32.495552,-8.192737,0.41001838,5.7250776,9.102535,16.372124,-1.2834051,12.143508,8.138382,8.832994
-268.7984,71.97206,-15.908494,26.348766,-3.5652282,-0.3855322,4.3361406,6.8974876,13.617469,-4.5032587,10.892197,2.9142685,6.802743
-227.49591,96.33365,-0.58087456,25.636478,1.4912181,5.899144,6.439374,7.538118,10.949944,-5.121209,4.4236917,-5.2416363,0.6986018
-170.1916,128.7066,6.362773,27.875027,6.082918,13.458298,10.312625,6.0025625,11.631659,1.0333016,5.5057564,1.0884476,6.1615396
-154.88344,137.51363,-3.5602713,40.355877,8.451198,18.247396,15.128229,5.52745,11.958968,4.1654673,5.132409,4.5737085,9.902655
-177.55957,121.161896,-14.521786,46.882416,8.510614,16.67432,15.824225,10.279315,15.47611,6.9821596,4.349204,1.4120091,9.088825
-188.96059,117.10024,-8.516331,40.80078,2.4614277,12.6928215,12.454481,11.828556,9.768526,6.135323,9.327636,5.0005946,3.193341
-174.47145,119.60541,-3.4083319,36.599693,1.2870673,8.941632,1.6908607,6.830351,3.756621,1.9386823,6.1072154,0.20155501,2.1630828
-158.01573,115.5233,-7.7042613,28.059784,-2.370561,5.2475214,-3.109764,1.528676,4.7016025,-1.7872037,2.5895472,-9.829866,-2.244486
-149.0844,110.73841,-13.084412,24.837612,-2.2887444,7.522293,-0.21126577,2.9161067,8.445073,-6.171044,3.179894,-9.372379,-1.4840027
-112.77766,93.16135,-23.150612,23.845718,5.7480216,-3.2079253,7.895401,5.7383366,10.055875,-15.102835,10.476345,-1.9905837,4.7203197
-120.408905,94.32535,-22.760212,26.117355,9.239948,-2.6034207,10.60905,7.845696,10.164207,-17.49588,12.785734,-1.208016,9.101456
-154.84305,148.7381,-7.059211,34.36496,2.9060154,8.051304,5.068685,2.1366901,0.76795226,-14.579578,-0.7286103,-6.0298643,3.7313585
-143.476,151.60504,-8.931969,40.040024,-1.8950627,8.667734,4.004439,1.6625096,2.2600393,-14.485157,-3.391106,-5.229018,5.464135
-142.2766,125.89023,-11.87786,40.72652,1.1051135,9.795789,-1.4386145,3.3864532,6.7626953,-12.64938,2.1373086,-0.91790205,1.7691581
-129.06238,127.28166,-5.9122505,35.092873,1.822269,10.621519,1.4739096,2.9575377,7.491439,-4.852423,7.086829,4.4246297,1.806726
-120.77529,126.41942,3.1750867,31.286604,0.33099955,12.304888,6.8021364,3.0533,9.665357,-3.2674747,2.0607417,-1.300909,5.161775
-111.91278,120.97614,-0.053762928,34.459507,9.663453,10.183448,8.25704,6.5408974,9.843151,-9.259903,4.9425173,-1.5329751,7.5660706
-88.641205,98.39818,-19.842318,30.598648,22.014843,11.163622,6.015482,8.182058,8.876497,-15.31139,14.916418,-6.8211155,5.135316
-96.78616,91.69003,-20.143562,28.1223,6.7876215,4.785811,1.0710337,2.4232097,4.888694,-9.963802,9.144421,-1.2706419,0.5062381
-116.88504,95.865,-3.5620983,26.745007,-4.629318,4.4787045,5.975885,1.7046543,1.5037875,0.5419898,4.3359385,1.4030275,0.7202215
-119.13974,86.28885,3.6460989,23.835114,-9.975933,10.37735,11.515924,5.248364,5.5812464,4.9361925,4.503935,3.7089007,8.64275
-118.07557,75.41101,1.1521075,28.71961,-8.974373,7.72748,7.00978,1.9851695,3.6565986,3.2602115,0.04917589,0.18898556,6.458394
-117.46185,80.740135,-5.229993,26.668238,-1.8264036,4.9810066,2.5262203,1.1147649,-0.3964917,-1.6885537,-4.7926373,-7.426134,2.131277
-122.68976,79.89001,-7.769041,26.995132,1.7296466,9.638932,2.8928754,-0.2663272,-4.064959,-1.679449,-2.4139478,-8.35371,5.32545
-135.43648,77.956215,-13.607338,27.305126,3.0364919,13.848261,7.3863897,3.585017,-1.8154389,0.5926213,1.3120093,0.82154906,14.211377
-156.94746,79.4209,-20.336695,27.24707,1.4812808,7.7658916,5.890449,1.6050085,3.991274,1.9141583,-0.6359216,0.38420773,12.877768
-180.281,78.37697,-23.246828,20.521164,2.005333,3.146246,0.13397437,1.9973406,7.857355,0.29496968,-3.2517157,-2.4054742,13.163984
-201.03491,76.14232,-26.620502,15.687581,7.0567427,2.8901134,1.8104837,1.9040067,2.7574723,-4.9068565,1.5597093,-4.049722,14.96718
-197.65341,86.77725,-26.726768,21.32228,1.1859493,-0.8273728,7.395813,3.1225977,7.3555975,-5.998431,2.200294,-4.2841787,10.065988
-173.7998,108.979904,-19.870802,29.672379,-3.6114388,-11.525478,-0.56824446,1.4681621,2.471439,-7.2203293,0.8952486,-1.6985952,7.1924095
-166.67476,114.850075,-23.994282,31.437092,-2.783535,-11.16209,-0.11724278,4.3023276,-2.18265,-7.684318,-1.2291472,1.7056628,4.8902464
-144.68028,121.9725,-18.029877,29.958708,-6.7629595,-4.9153423,-9.236588,0.5655934,-8.131272,-15.959735,0.29442954,-0.7233162,6.169094
-109.1242,148.00531,-5.2938824,22.957909,-13.973383,0.73656607,-23.408922,-2.8137107,-8.223188,-18.838163,1.0241293,-6.125763,2.7558515
-147.90923,157.63077,4.7708187,19.198193,-13.086193,7.22847,-24.021534,-1.4745662,-6.5157585,-16.19464,3.8837955,-4.5576725,1.6291046
-241.19807,116.78341,-8.428476,31.71373,-5.7118616,14.186411,-11.437395,1.4208187,6.2851315,-4.1828346,14.7372,-3.6869774,6.2226496
-248.63808,107.905846,-20.850498,34.331013,-2.0250726,19.709352,1.7005315,8.580988,11.633284,-2.1666117,16.350485,0.62153244,10.799793
-274.9489,118.94968,-19.472881,33.267136,-0.8145858,18.278172,7.7593164,7.0106106,13.860394,-0.9237597,15.828878,3.464149,13.517733
-327.3324,120.30655,-9.548546,34.908493,-1.3937545,13.97702,20.599117,1.2603673,17.246767,-1.7788367,18.38737,8.386664,9.372063
-332.26672,113.11536,-13.666757,32.071316,-7.5630813,12.831274,15.96293,2.461309,18.548256,1.464194,21.144444,8.601929,10.737308
-304.57483,100.2745,-17.057026,34.950325,-7.5853157,12.772132,4.2744923,9.602404,20.646177,4.739278,17.704605,4.856881,15.006266
-263.9488,99.05105,-16.41896,33.209427,-5.2936935,7.011859,1.8778628,6.5412197,8.73144,-4.0732484,14.837746,5.7121487,11.024403
-228.13956,114.8642,-10.213087,27.243626,-9.811602,-2.304697,5.4655714,4.1603813,3.175984,-2.602492,12.921915,1.3034472,2.1017032
-209.01393,123.41931,-22.513304,17.178192,-1.5763036,8.676754,8.0057745,0.36269364,6.2366257,3.1022313,12.479437,-3.1291318,4.5120277
-148.333,116.79385,-65.586105,13.104281,4.9826274,5.152603,-0.84129864,-1.738905,9.591965,7.7378755,11.037521,1.4249241,10.331138
-114.582016,113.96411,-73.01726,18.994598,2.8232248,-6.8526278,-8.461795,-3.8605752,10.686157,10.477462,6.060964,-1.2103747,4.3515673
-176.56218,114.42942,-62.809914,25.911518,4.3874216,-2.7573009,-8.12055,-0.5152568,15.724155,10.01228,8.765038,-2.926315,5.61067
-216.28275,137.6337,-36.44211,22.0458,-8.1304655,9.54376,-2.0478044,9.228813,10.908228,-15.678827,0.69309545,4.364072,16.204752
-142.57579,177.78667,-26.131866,29.949451,-11.636528,-4.275652,-15.523571,5.636813,1.116523,-19.23415,-1.4390417,3.9056644,14.152834
-104.671555,174.7041,-24.29784,29.13713,-8.99564,-14.693962,-17.133076,6.838604,-3.1060588,-18.152863,-2.0812244,7.4723206,11.031162
-127.02154,143.36646,-20.327015,20.606497,-3.64434,-14.020237,-7.1522865,4.547463,-1.344948,-10.763702,0.7065234,5.978924,9.281761
-162.16988,105.16338,-30.054718,15.216894,5.504985,-0.7896842,4.7868285,13.89025,2.7847447,-2.786051,-1.071265,-3.6890259,7.4907637
-178.46913,94.911316,-25.23038,20.089594,7.3690157,3.0002522,10.791801,15.3913555,4.21896,-4.292657,-2.7236488,1.487704,9.838884
-187.5719,100.82363,-26.872774,18.846771,5.4639416,-1.6601272,9.998751,13.178917,7.1078396,-5.700765,-7.9080772,-1.7061012,6.294598
-179.389,123.79133,-27.977901,29.962404,20.560028,6.341893,3.749055,4.6994357,4.9556446,-11.153039,-12.847748,-3.640061,0.27133814
-197.01701,120.37573,-21.698568,36.853653,15.337917,10.45565,2.959178,-0.67499477,4.5218477,-9.357858,-5.80847,-5.531071,0.22091013
-241.04893,97.407646,-24.400747,31.723904,9.601307,15.803601,16.156122,-4.08811,7.659013,-4.8427706,10.594681,3.3934307,8.051844
-247.19626,103.48366,-23.07837,29.945183,5.680874,15.785364,20.039883,0.2944733,9.706138,-1.3485851,7.959526,3.5691895,9.728635
-230.06277,112.46706,-8.784106,39.778015,7.448707,8.859947,18.063667,4.1053486,9.676506,-2.8145556,-3.5247958,-3.9207394,4.539247
-213.58025,123.99848,-4.45338,43.560608,10.396025,5.206396,9.458231,-6.7381396,6.593827,-0.8064872,-4.9224877,-5.6894994,4.682294
-188.8029,148.13266,4.726465,44.629356,7.4354286,-1.3761075,-7.6462173,-18.22351,-6.397525,-4.609355,-10.651604,-16.018894,1.7869861
-192.82416,144.98279,9.38834,38.654606,4.2996683,2.8822656,0.90598094,-14.874611,-12.699499,-8.887825,-7.7528043,-15.874755,-2.0073848
-209.58244,112.26168,-4.838728,27.124489,-3.1455932,-1.3968956,11.410894,-8.208181,-6.29729,-4.1277246,1.9101392,-1.813822,4.9446325
-212.17938,107.73253,-7.0871716,35.570503,0.5034677,-3.3285973,9.26107,-8.2118,-3.3882976,-7.1326237,2.6912818,-1.3970228,4.968966
-217.45102,115.34634,-17.737122,32.55719,-4.1187067,-0.14111084,13.492109,2.0680041,3.068954,-8.155967,-0.6004844,-0.35147953,2.265921
-210.32912,123.30765,-22.38699,35.66059,-10.224549,-0.79320616,14.179153,3.2178395,5.3562565,-6.077608,-2.3546605,-4.492453,3.1008615
-184.25401,115.10333,-25.666954,39.405373,-5.569983,-2.8874767,11.361845,4.990096,1.4726024,-1.9041191,-3.1708531,-2.6066313,8.45661
-171.1931,115.81584,-21.213799,44.32191,0.17036302,-3.9985716,3.4727507,2.0128007,0.8990197,-1.0142202,-4.512446,-8.235902,7.4820232
-170.60104,126.05119,-7.3414135,43.79097,2.4546778,2.2059193,7.4640107,5.7219276,5.153061,-2.8270187,-1.9773254,-7.7291164,7.3980255
-206.46979,114.808,-8.428839,42.33358,2.784397,6.111333,9.795811,5.3407936,5.7760515,-4.0401807,0.1670523,2.0410628,9.523905
-243.93938,105.35359,-19.494354,36.19757,0.6529325,0.87825096,1.3319438,0.75986606,-1.7141078,-8.021547,3.0759554,6.0566254,9.309416
-241.6102,109.240105,-22.31273,33.76176,-3.5973346,9.691944,7.144421,11.956929,3.1756234,-6.3603196,7.727606,0.41643336,8.524023
-215.6392,107.926865,-23.199413,34.072464,-2.5040667,12.254465,11.763379,14.85601,2.838365,-4.048434,6.8362474,-2.4366133,6.989836
-190.0128,112.28586,-20.829855,29.717697,-5.45718,4.12519,1.6238089,3.3426158,2.1777365,1.1713163,5.9556236,-1.8793838,5.791276
-165.24527,122.38556,-21.20076,25.468117,-6.2948513,-1.646973,2.3832946,5.9247274,3.5823731,0.8350244,1.949487,1.5507245,8.661648
-128.63615,143.26639,-28.695126,23.385494,1.3993242,0.7601805,2.7902603,7.682964,-1.432473,-2.0227585,4.199212,7.776764,10.023725
-112.778534,157.79803,-37.19317,26.737232,7.3061996,-0.9994012,3.5968933,8.749277,-8.042585,-7.589293,2.2580929,5.9313354,12.39629
-144.15685,148.85767,-26.831743,33.07103,6.038044,-4.7186375,7.8085957,13.952729,-3.9595332,-11.514475,-1.6186527,2.36692,8.008583
-149.76244,130.5654,-14.74921,11.801228,0.5720389,2.3352017,5.693969,6.8279953,8.936682,-2.0866706,1.106843,-9.223808,-4.4712667
-94.98929,118.696655,-29.043705,-7.3442326,-6.256781,2.4705524,5.7618456,7.798211,11.934983,-4.8421702,-0.97389305,-9.397142,-3.8451025
-98.413506,125.13824,-35.491737,-4.6674848,-7.0649996,-0.40525082,8.908293,6.158907,8.504372,-6.7671237,-3.4205008,-11.156761,0.74487144
-91.49511,126.71419,-57.898933,9.924913,-8.363964,-0.4879318,14.623856,9.034567,9.708735,-3.6654716,-0.28298518,-2.2651987,12.713187
-84.20606,123.715,-81.12709,11.356009,-16.394161,-7.858619,13.736773,11.334553,8.671021,-6.81561,1.9886224,6.2473016,18.947073
-146.14114,130.25565,-77.858635,12.276845,-17.589611,-4.749503,11.123371,11.54652,10.427916,-5.1248765,5.9991055,4.2196946,17.555492
-252.74815,122.67932,-27.638968,13.335458,-8.763341,16.99525,11.646542,8.252988,18.91311,2.5340044,17.13908,3.6261926,8.083647
-332.54233,80.47086,14.974293,43.809704,1.7111942,18.172583,9.198626,6.885274,23.140343,-2.462953,14.538778,4.4644923,2.7502859
-327.29437,73.319405,13.228279,45.471054,0.092841655,19.703602,7.231163,7.5914106,20.888525,-8.805549,12.085235,-2.5192738,-1.7599016
-300.9046,73.046684,-0.3303483,50.877808,2.1502676,21.196867,6.800447,2.9544983,16.78956,-1.3900192,18.372578,-0.69367486,-3.0014668
-292.594,68.254234,-12.737192,51.963585,-3.082706,20.014359,6.0997515,1.7615055,14.858723,0.5819635,21.842878,2.558258,3.2287025
-293.80573,70.757256,-11.346394,41.97348,-12.191059,26.335114,6.7514725,3.719244,12.783385,-3.1512117,16.474445,3.9414253,9.831418
-304.83435,72.94911,-11.627042,44.05259,-15.194986,32.229424,17.428793,5.4895554,15.034838,-6.7117043,17.385845,4.790233,4.0828047
-303.13037,77.91148,-20.229675,43.106308,-17.334394,29.71484,18.892471,6.338311,16.600483,-6.967016,17.724167,2.1026373,-1.151075
-281.97925,92.58839,-25.124073,41.556396,-12.480586,33.391823,23.040993,3.1763268,8.088372,-13.934421,15.616139,-0.78005433,-2.406787
-288.7037,91.1535,-22.83232,42.850067,-11.246424,34.91416,29.188568,-0.10978535,6.270961,-17.304241,11.851559,-1.237498,-4.57942
-320.7229,74.73981,-17.891598,47.963196,-16.742445,23.750572,25.370987,1.0780262,16.77607,-10.719483,17.294277,1.4913433,-2.3569498
-321.01968,72.018684,-8.385744,55.691467,-16.294477,23.771572,21.828918,1.4975076,17.74456,-6.9312153,19.461483,2.4741993,-4.2365994
-310.80695,69.89108,-6.640544,51.332787,-14.950024,29.339884,17.416447,5.2990313,15.659301,-5.1779766,15.89982,0.008368254,-5.396587
-313.8481,69.63324,-8.677069,49.84619,-12.995636,27.22133,13.05831,1.1090965,18.985378,-1.5894787,19.381413,5.5209785,-2.2871592
-319.62488,70.781235,-10.681568,46.888775,-15.827192,21.46558,11.493088,-4.1396713,17.065174,-10.053671,18.653452,2.3057897,-3.662184
-329.4004,63.46671,-12.880194,45.016293,-19.548038,21.488308,15.72752,-3.0800638,13.43878,-10.671307,20.79283,5.06635,-5.3376865
-316.95682,61.1846,-8.682247,50.549313,-15.469929,27.25821,23.628185,5.2864213,14.15943,-2.3494241,16.270252,5.023997,-5.4022856
-301.28812,60.15885,-4.290092,55.890816,-14.113217,25.492388,21.703255,10.309078,12.770712,-0.015095368,12.998867,2.5905352,-2.399003
-303.09476,72.255905,-1.7624586,55.975334,-12.393284,24.865383,13.623529,1.8601092,9.690193,-7.4769964,7.4789553,-1.4322333,-6.6973534
-296.34967,94.78326,2.6349323,56.750633,-8.7266245,20.95707,3.8009672,-13.340424,10.808889,-14.324921,6.574036,-0.7993369,-4.824387
-278.91168,112.699234,-1.9234684,54.498592,-6.6338997,21.536095,5.206446,-21.374043,7.342964,-14.34536,7.3814845,-9.387836,-13.017622
-281.57864,113.44264,-2.7971845,57.517197,-2.7134757,21.093243,3.1482215,-13.955404,12.153007,-10.117521,12.305641,-7.6132445,-4.432226
